Source,Target,Weight,Type
43207,46675-0,3,undirected
Twain, Mark_Sketches New and Old, Part 5.,Twain, Mark_Editorial Wild Oats,6,undirected
Twain, Mark_Sketches New and Old, Part 5.,Twain, Mark_Roughing It, Part 7.,1,undirected
Twain, Mark_Sketches New and Old, Part 5.,Twain, Mark_The Curious Republic of Gondour, and Other Whimsical Sketches,2,undirected
Twain, Mark_Sketches New and Old, Part 5.,Twain, Mark_The Prince and the Pauper, Part 7.,2,undirected
Twain, Mark_The Adventures of Tom Sawyer, Part 4.,Twain, Mark_A Connecticut Yankee in King Arthur's Court, Part 3.,2,undirected
Twain, Mark_The Adventures of Tom Sawyer, Part 4.,Twain, Mark_Roughing It, Part 7.,3,undirected
Twain, Mark_The Adventures of Tom Sawyer, Part 4.,Twain, Mark_The Entire Project Gutenberg Works of Mark Twain,1,undirected
Twain, Mark_The Adventures of Tom Sawyer, Part 8.,Twain, Mark_A Connecticut Yankee in King Arthur's Court, Part 7.,3,undirected
Twain, Mark_The Adventures of Tom Sawyer, Part 8.,Twain, Mark_Alonzo Fitz, and Other Stories,2,undirected
Twain, Mark_The Adventures of Tom Sawyer, Part 8.,Twain, Mark_Sketches New and Old, Part 1.,1,undirected
Twain, Mark_The Curious Republic of Gondour, and Other Whimsical Sketches,Dickens, Charles_The Lamplighter,2,undirected
Twain, Mark_The Curious Republic of Gondour, and Other Whimsical Sketches,Twain, Mark_Editorial Wild Oats,2,undirected
Twain, Mark_The Curious Republic of Gondour, and Other Whimsical Sketches,Twain, Mark_Fenimore Cooper's Literary Offences,1,undirected
Twain, Mark_The Curious Republic of Gondour, and Other Whimsical Sketches,Twain, Mark_Quotations from the Project Gutenberg Editions of the Works of Mark Twain,3,undirected
Twain, Mark_The Curious Republic of Gondour, and Other Whimsical Sketches,Twain, Mark_Roughing It, Part 7.,3,undirected
Twain, Mark_The Curious Republic of Gondour, and Other Whimsical Sketches,Twain, Mark_Sketches New and Old, Part 5.,2,undirected
Twain, Mark_The Entire Project Gutenberg Works of Mark Twain,5812,3,undirected
Twain, Mark_The Entire Project Gutenberg Works of Mark Twain,Dickens, Charles_Pearl-Fishing; Choice Stories from Dickens' Household Words; First Series,3,undirected
Twain, Mark_The Entire Project Gutenberg Works of Mark Twain,Dickens, Charles_Some Christmas Stories,2,undirected
Twain, Mark_The Entire Project Gutenberg Works of Mark Twain,Twain, Mark_A Connecticut Yankee in King Arthur's Court, Part 3.,2,undirected
Twain, Mark_The Entire Project Gutenberg Works of Mark Twain,Twain, Mark_A Connecticut Yankee in King Arthur's Court, Part 7.,3,undirected
Twain, Mark_The Entire Project Gutenberg Works of Mark Twain,Twain, Mark_A Double Barrelled Detective Story,2,undirected
Twain, Mark_The Entire Project Gutenberg Works of Mark Twain,Twain, Mark_Alonzo Fitz, and Other Stories,5,undirected
Twain, Mark_The Entire Project Gutenberg Works of Mark Twain,Twain, Mark_Extract from Captain Stormfield's Visit to Heaven,3,undirected
Twain, Mark_The Entire Project Gutenberg Works of Mark Twain,Twain, Mark_Life on the Mississippi, Part 2.,3,undirected
Twain, Mark_The Entire Project Gutenberg Works of Mark Twain,Twain, Mark_Mark Twain's Letters - Volume 4 (1886-1900),4,undirected
Twain, Mark_The Entire Project Gutenberg Works of Mark Twain,Twain, Mark_Mark Twain's Speeches,2,undirected
Twain, Mark_The Entire Project Gutenberg Works of Mark Twain,Twain, Mark_Sketches New and Old, Part 1.,2,undirected
Twain, Mark_The Entire Project Gutenberg Works of Mark Twain,Twain, Mark_The Adventures of Tom Sawyer, Part 4.,1,undirected
Twain, Mark_The Innocents Abroad - Volume 01,Twain, Mark_A Tramp Abroad - Volume 03,2,undirected
Twain, Mark_The Innocents Abroad - Volume 01,Twain, Mark_Roughing It, Part 7.,1,undirected
Twain, Mark_The Innocents Abroad - Volume 01,Twain, Mark_The Innocents Abroad - Volume 05,2,undirected
Twain, Mark_The Innocents Abroad - Volume 01,Twain, Mark_The Innocents Abroad,5,undirected
Twain, Mark_The Innocents Abroad - Volume 05,Dickens, Charles_American Notes,2,undirected
Twain, Mark_The Innocents Abroad - Volume 05,Twain, Mark_Roughing It, Part 7.,1,undirected
Twain, Mark_The Innocents Abroad - Volume 05,Twain, Mark_The Innocents Abroad - Volume 01,2,undirected
Twain, Mark_The Innocents Abroad - Volume 05,Twain, Mark_The Innocents Abroad,6,undirected
Twain, Mark_The Innocents Abroad,5812,1,undirected
Twain, Mark_The Innocents Abroad,Dickens, Charles_American Notes,3,undirected
Twain, Mark_The Innocents Abroad,Twain, Mark_Roughing It, Part 3.,3,undirected
Twain, Mark_The Innocents Abroad,Twain, Mark_The Innocents Abroad - Volume 01,5,undirected
Twain, Mark_The Innocents Abroad,Twain, Mark_The Innocents Abroad - Volume 05,6,undirected
Twain, Mark_The Prince and the Pauper, Part 3.,Twain, Mark_Editorial Wild Oats,3,undirected
Twain, Mark_The Prince and the Pauper, Part 3.,Twain, Mark_Life on the Mississippi, Part 6.,1,undirected
Twain, Mark_The Prince and the Pauper, Part 3.,Twain, Mark_The Prince and the Pauper, Part 7.,2,undirected
Twain, Mark_The Prince and the Pauper, Part 7.,Twain, Mark_A Connecticut Yankee in King Arthur's Court, Part 7.,1,undirected
Twain, Mark_The Prince and the Pauper, Part 7.,Twain, Mark_Editorial Wild Oats,3,undirected
Twain, Mark_The Prince and the Pauper, Part 7.,Twain, Mark_Sketches New and Old, Part 5.,2,undirected
Twain, Mark_The Prince and the Pauper, Part 7.,Twain, Mark_The Prince and the Pauper, Part 3.,2,undirected
